incident_id,date,date_precision,time_of_day,time_local,location,country,shape,size,color,object_count,behavior,duration,sensors,witness_count,witness_types,agencies,n_agencies,n_source_docs,n_records_merged,explanation_status,confidence,summary,source_docs
INC-0505,1967-09-08,day,unknown,,,China,U-2 aircraft,,,,overflight,,visual; radar,1,military-pilot,CIA,1,1,1,explained,high,A U-2C aircraft was shot down in the vicinity of Shanghai.,pursue-r3--cia-uap-003
INC-0506,1967-10,day,unknown,,,unknown,,,,,shot down,,other,,civilian,FBI,1,1,1,unexplained,medium,A UFO was detected over the Dewline and reportedly shot down.,65_hs1-834228961_62-hq-83894_section_10
INC-0507,1967-10-27,day,unknown,,,USA,,,,,tumbling; breakup,,,,,Department of War,1,1,1,partially-explained,high,"Diverging roll oscillations, tumbling, and breakup of vehicle.",dow-uap-d48-report-september-1996
INC-0508,1968-02,month,unknown,,"Ladakh, Nepal, Sikkim, Bhutan","Nepal, India, Bhutan",,,,,,,,,,CIA,1,1,1,not-assessed,medium,"Seven UFO sightings reported in Ladakh, Nepal, Sikkim, and Bhutan.",pursue-r3-record-index
INC-0509,1968-02-19,day,unknown,,"Walungchung-Gola and Dhurisa, North-East Nepal",Nepal,long and thin,,red,,fast-moving; emitting light; sonic boom,,visual,,,CIA,1,1,1,not-assessed,medium,"Fast-moving, long, thin object seen over Walungchung-Gola and Dhurisa, causing daylight-level brightness and thunderous sound.",pursue-r3--cia-uap-016
INC-0510,1968-02-19,day,unknown,,"Lachung, Lachen, Thangu, Muguthang and Chholhamu, Sikkim",India,,,,,emitting light; sonic boom,,visual,,,CIA,1,1,1,not-assessed,medium,"Object seen over Lachung, Lachen, Thangu, Muguthang and Chholhamu, emitting light from a tail and producing thunderous sound.",pursue-r3--cia-uap-016
INC-0511,1968-02-21,day,night,2130,Thimpu,Bhutan,,,,,circular path; smoke trail,,visual,,,CIA,1,1,1,not-assessed,medium,Object following a circular path leaving a smoke trail.,pursue-r3--cia-uap-016
INC-0512,1968-03-04,day,midday,1300,"Chang La, Fukche, and Koyul, Ladakh",India,rocket-like,,"white, reddish",,blasting sounds; emitting light; leaving trail,,visual,,,CIA,1,1,2,not-assessed,medium,"Bright object seen over Chang La, Fukche, and Koyul with white light, blasting sounds, and reddish light with smoke.",pursue-r3--cia-uap-016; pursue-r3--cia-uap-016
INC-0513,1968-03-25,day,night,2150,"Fukche, Koyul, Demchok, Ladakh",India,,,bluish,,high speed; silent,,visual,,,CIA,1,1,1,not-assessed,medium,"Bluish colored object moving at high speed without noise, bright enough to illuminate the area.",pursue-r3--cia-uap-016
INC-0514,1968-03-25,day,night,2150,"Kuki region, NW Nepal",Nepal,,,,,flashing; disintegrated; sonic boom,,visual,,,CIA,1,1,1,not-assessed,medium,"Blazing object flashing intermittently, accompanied by thunder sound, disintegrated over the region.",pursue-r3--cia-uap-016
INC-0515,1968-05-03,day,unknown,,,,,,,,erratic roll and yaw; destruct,,,,,RTI,1,1,1,explained,medium,Atlas 95F launch failure resulting in erratic yaw and roll rates and destruct.,dow-uap-d48-report-september-1996
INC-0516,1968-05-03,day,unknown,,,USA,,,,,erratic; yawed; pitched up violently; destructed,,,,,Department of War,1,1,1,unexplained,high,"Missile erratic immediately after liftoff, yawed hard left then right, pitched up violently, and destructed.",dow-uap-d48-report-september-1996
INC-0517,1968-06-04,day,unknown,,520 miles east of Manila,Philippines,A-12,,,,disappeared,,other,,military-pilot,CIA,1,1,1,unexplained,high,A-12 disappearance during test flight.,pursue-r3--cia-uap-003
INC-0518,1968-09-18,day,unknown,,,,,,,,undamped pitch oscillations; violent maneuvers,,,,,RTI,1,1,1,explained,medium,Delta Intelsat III launch failure involving undamped pitch oscillations and violent maneuvers.,dow-uap-d48-report-september-1996
INC-0519,1968-11-16,day,unknown,,,USA,,,,,lost attitude control; hard yaw rate turn,,,,,Department of War,1,1,1,unexplained,high,"Missile lost attitude control, executing a hard yaw rate turn.",dow-uap-d48-report-september-1996
INC-0520,1969,year,night,,Space,unknown,unknown,,,,flashing,,,,astronaut,NASA,1,1,1,explained,high,Astronauts report streaks of light.,pursue-r2-record-index
INC-0521,1969-05-16,day,night,00:50,"Compton, California",,,,,,,,,,civilian,FBI,1,1,1,explained,high,A former CIA agent reported seeing flying objects and requested to speak with the FBI Director.,65_hs1-834228961_62-hq-83894_section_10
INC-0522,1969-07-21,day,unknown,,,Moon,,,,,watching us,,visual,2,military-pilot,NASA,1,1,1,unexplained,medium,Apollo 11 astronauts reported seeing spacecraft on the far side of a crater edge on the Moon.,pursue-r3--usg-uap-d001
INC-0523,1969-07-31,day,unknown,,,location unlisted,,,,,,,visual,3,astronaut,NASA,1,1,1,not-assessed,high,"Apollo 11 crew observed an object on the way to the Moon, light flashes in the cabin, and a bright light on the return trip.",pursue-r1-record-index
INC-0524,1969-08-27,day,unknown,,,,,,,,hydraulic failure; tumble,,,,,RTI,1,1,1,explained,medium,Delta Pioneer E launch failure involving hydraulic system failure and tumble.,dow-uap-d48-report-september-1996
INC-0525,1969-10-10,day,unknown,,,USA,,,,,premature shutdown; destruct,,,,,Department of War,1,1,1,unexplained,high,Sustainer engine shut down prematurely; destruct sent.,dow-uap-d48-report-september-1996
INC-0526,1969-11,day,unknown,,,Moon (off-Earth),,,,,sailing off in space,,visual,1,astronaut,NASA,1,1,1,not-assessed,high,Apollo 12 astronauts reported observing particles and flashes of light sailing off in space.,pursue-r1-record-index
INC-0527,1969-11,day,unknown,,,Moon (off-Earth),,,,,floating,,visual,1,astronaut,NASA,1,1,1,not-assessed,high,Apollo 12 mission commander observed floating debris outside the lunar module.,pursue-r1-record-index
INC-0528,1969-11-19,day,unknown,,,unknown,,,,,sailing off in space; escaping the Moon; haul out; press off at the stars,,visual,1,astronaut,NASA,1,1,1,not-assessed,high,Astronaut Alan Bean observed particles and flashes of light sailing off in space while looking through the Alignment Optical Telescope.,nasa-uap-d1-apollo-12-transcript-1969
INC-0529,1969-11-20,day,unknown,,,unknown,,,,,floating along,,visual,2,astronaut,NASA,1,1,1,not-assessed,high,"Astronauts observed floating debris outside the lunar module, initially thought to be illuminated by the tracking light, but later suspected the light had burned out.",nasa-uap-d1-apollo-12-transcript-1969
INC-0530,1971-05-08,day,unknown,,,USA,,,,,tumbling,,,,,Department of War,1,1,1,partially-explained,high,Pitch stabilization lost; vehicle began accelerated nose-down tumbling motion.,dow-uap-d48-report-september-1996
INC-0531,1971-12-04,day,unknown,,,USA,,,,,breakup,,,,,Department of War,1,1,1,explained,high,Sustainer engine turbine damage resulted in hot gas leaks and vehicle breakup.,dow-uap-d48-report-september-1996
INC-0532,1972-12,day,unknown,,,Moon (off-Earth),,,,,drifting; tumbling,,visual,2,astronaut,NASA,1,1,1,not-assessed,high,Apollo 17 crew observed bright particles and fragments drifting and tumbling near the spacecraft.,pursue-r1-record-index
INC-0533,1972-12-07,day,unknown,,Space,unknown,"jagged, angular, flat, flakelike",up to 6 inches,bright,,drifting; tumbling; twinkling,,visual,3,astronaut,NASA,1,2,2,partially-explained,high,"Astronauts observed bright, tumbling particles drifting near the spacecraft during a maneuver.",nasa-uap-d2-apollo-17-transcript-1972; pursue-r2-record-index
INC-0534,1972-12-09,day,unknown,,Space,unknown,"streaks, bright spots",,bright,,flashing; rotating; rhythmic flashing,,visual,3,astronaut,NASA,1,1,1,partially-explained,high,"Astronauts reported observing flashing, rotating objects and streaks of light while in space.",nasa-uap-d2-apollo-17-transcript-1972
INC-0535,1972-12-10,day,unknown,,"Grimaldi crater, Moon",Moon,thin streak,,bright,,flashing; rotating,,visual,1,astronaut,NASA,1,2,3,unexplained,high,Astronaut observed a flash of light on the lunar surface north of Grimaldi crater.,nasa-uap-d2-apollo-17-transcript-1972; pursue-r1-record-index; pursue-r1-record-index
INC-0536,1973-06,month,night,,Skylab,n/a,,,unknown,,wax and wane in frequency,,visual,3,astronaut,NASA,1,1,1,not-assessed,high,Skylab 2 crew observed light flashes while in the station.,nasa-uap-d7-skylab-technical-crew-debriefing-1973
INC-0537,1973-06,day,unknown,,USSR,USSR,unknown,,bright green,,forming concentric circles; dissipated,,,,unknown,CIA,1,1,1,not-assessed,medium,Source observed airborne luminous green object forming concentric circles.,pursue-r2-record-index
INC-0538,1973-06-30,day,night,,,Low Earth Orbit (off-Earth),,,,,flashing,,visual,3,astronaut,NASA,1,1,1,not-assessed,high,Skylab 2 crew observed light flashes.,pursue-r1-record-index
INC-0539,1973-08,month,evening,,"Site 7, Sary Shagan Weapons Testing Range",USSR,circular,,bright green,1,widened; formed concentric circles; dissipated; disappeared,several minutes,visual,1,unknown,CIA,1,2,2,unexplained,high,Source observed a bright green circular object that formed concentric circles before dissipating.,pursue-r2--cia-uap-d001; pursue-r3--cia-uap-011
INC-0540,1973-09,month,unknown,,Skylab,n/a,star-like,,reddish,,rotating; drifting,10 minutes,visual,2,astronaut,NASA,1,1,1,unexplained,high,Skylab 3 crew observed a bright reddish satellite in similar orbit.,nasa-uap-d7-skylab-technical-crew-debriefing-1973
INC-0541,1973-10-04,day,unknown,,,Low Earth Orbit (off-Earth),,,reddish,,,,visual,2,astronaut,NASA,1,1,1,not-assessed,high,Skylab 3 crew observed a bright reddish object identified as a satellite.,pursue-r1-record-index
INC-0542,1974-02,month,unknown,,Skylab,n/a,,,unknown,,flashing; tumbling; definite motion,,visual,3,astronaut,NASA,1,1,1,partially-explained,high,Skylab 4 crew observed flashing lights outside the station.,nasa-uap-d7-skylab-technical-crew-debriefing-1973
INC-0543,1974-02-22,day,unknown,,,Low Earth Orbit (off-Earth),,,,,flashing,,visual,1,astronaut,NASA,1,1,1,not-assessed,high,Skylab 4 crew observed flashing lights outside the station.,pursue-r1-record-index
INC-0544,1974-08-21,day,afternoon,,"Milwaukee, Wisconsin",USA,jagged,13 x 8 x 5 inches,metallic,,recovered by police,,visual,unknown,federal-le,FBI,1,1,1,not-assessed,high,"An unidentified object was recovered by Milwaukee police and reported to the FBI; described as metallic, jagged, and having an internal heat source.",65_hs1-834228961_62-hq-83894_section_10
INC-0545,1975-02-20,day,unknown,,,USA,,,,,unable to maintain stability; destruct,,,,,Department of War,1,1,1,explained,high,Electrical disconnect failed at staging; avionics unable to maintain stability; destruct sent.,dow-uap-d48-report-september-1996
INC-0546,1975-04-12,day,unknown,,,USA,,,,,breakup; multiple pieces,,,,,Department of War,1,1,1,explained,high,Breakup resulted from external explosion in flame bucket; radar reported multiple pieces.,dow-uap-d48-report-september-1996
INC-0547,1976-03-03,day,night,,Tours,France,sphere,1 to 2 m in diameter,phosphorescent green,,collision course; hovering; descending,,visual; radar,,military-pilot,COMETA,1,1,1,unexplained,high,Student pilot in a T-33 training aircraft encountered a phosphorescent green sphere that passed over his wing.,255_413270_ufo's_and_defense_what_should_we_prepare_for
INC-0548,1976-09-18,day,night,,Tehran,Iran,"rectangle, cylinder",,"bluish-white, red, orange",,hovering; accelerating; releasing smaller object,,visual; radar,,military-pilot; military-other,DIA,1,1,1,unexplained,high,F-4 Phantom interceptors experienced instrument and communication failure when approaching a luminous object.,255_413270_ufo's_and_defense_what_should_we_prepare_for
INC-0549,1977-03-07,day,night,,Dijon,France,,,bright glow,,collision course; maneuvering; following,,visual; radar,,military-pilot,COMETA,1,1,1,unexplained,high,"Mirage IV pilot and navigator observed a very bright glow on a collision course, which maneuvered to follow them at high speed.",255_413270_ufo's_and_defense_what_should_we_prepare_for
INC-0550,1977-09-29,day,unknown,,,USA,,,,,fire; violent maneuver; exploded,,,,,Department of War,1,1,1,explained,high,Leak in booster hot-gas generator resulted in fire and violent maneuver; vehicle exploded.,dow-uap-d48-report-september-1996
INC-0551,1979-12-09,day,morning,0915,Dijon,France,saucer,20 m diameter,"metallic gray, bluish",,hovering; oscillating; high speed departure,,visual,,military-pilot,GEPAN,1,1,1,unexplained,high,Pilot and wife observed a metallic object hovering near their home before it departed at high speed.,255_413270_ufo's_and_defense_what_should_we_prepare_for
INC-0552,1980-12-08,day,unknown,,,,,,,,loss of attitude control; retrofire,,,,,RTI,1,1,1,explained,medium,Atlas 68E launch failure resulting in loss of attitude control and retrofire mode.,dow-uap-d48-report-september-1996
INC-0553,1980-12-08,day,unknown,,,USA,,,,,yaw and roll rates; attitude control lost; breakup,,,,,Department of War,1,1,1,explained,high,Asymmetric thrust caused yaw and roll rates; attitude control lost; vehicle breakup.,dow-uap-d48-report-september-1996
INC-0554,1981-01-08,day,afternoon,1700,Trans-en-Provence,France,ovoid,,,,landed; take off,,visual,,civilian,GEPAN,1,1,1,unexplained,high,"Witness observed a silent metal object land and take off, leaving physical traces on the ground.",255_413270_ufo's_and_defense_what_should_we_prepare_for
INC-0555,1981-12-18,day,unknown,,,USA,,,,,decayed thrust; pitched over; impacted ground,,,,,Department of War,1,1,1,explained,high,Thrust performance decayed; missile pitched over and impacted ground behind launch pad.,dow-uap-d48-report-september-1996
INC-0556,1982-10-21,day,morning,0035,Nancy,France,ovoid,1 m diameter,"metallic, blue-green",,hovering; vertical ascent,,visual,,scientist,GEPAN,1,1,1,unexplained,high,Witness observed an ovoid craft hovering in his garden for 20 minutes.,255_413270_ufo's_and_defense_what_should_we_prepare_for
INC-0557,1985-01-24,day,night,,"Wewak, Angoram",Papua New Guinea,,,,6-8,high-speed; high-altitude; flying south to north; moving north to south,,visual; radar,unknown,civilian; unknown,Department of State,1,2,2,unexplained,medium,"Reports of high-altitude, high-speed aircraft over Papua New Guinea, including visual sightings of contrails and radar contacts.",dos-uap-d1-cable-1-papua-new-guinea-january-1985; pursue-r1-record-index
INC-0558,1987,year,night,,Northeastern United States,United States,,,red,1,circling; hover; land,,visual,1,civilian,FBI,1,1,1,not-assessed,medium,"Witness observed a red light circling itself near power lines, hovering, and landing near a power station.",pursue-r3--fbi-uap-d010
INC-0559,1987-03-26,day,unknown,,,USA,,,,,hard right turn; breakup,,,,,Department of War,1,1,1,explained,high,Vehicle struck by lightning; guidance computer commanded hard right turn; breakup.,dow-uap-d48-report-september-1996
INC-0560,1989,year,unknown,,Astrakhan,USSR,disk,,bright,3,hovering; high speed; silent,,visual,7,military-other,KGB,1,1,1,unexplained,high,"Three bright disks performed extraordinary aerial maneuvers over an Army missile base near Astrakhan, moving from hovering to high speed silently.",255_413270_ufo's_and_defense_what_should_we_prepare_for
INC-0561,1989-07-28,day,night,,Kapustin Yar,Russia,disk,4-5 m,phosphorescent green,,hovering; jerky movements,,visual,,military-other,KGB,1,1,1,unexplained,high,Military personnel observed disk-shaped objects hovering and performing maneuvers near a missile base.,255_413270_ufo's_and_defense_what_should_we_prepare_for
INC-0562,1990-03-21,day,night,,Pereslavl-Zalesski,Russia,disk,100 to 200 meters,,,hovering; S-turn; rotating,,visual; radar,,military-other,Russian Air Defense,1,1,1,unexplained,medium,Multiple visual sightings of disk-shaped objects performing S-turns and hovering.,255_413270_ufo's_and_defense_what_should_we_prepare_for
INC-0563,1990-03-21,day,night,,Pereslav-Zalesski,USSR,discoid,,,1,hovering; high speed; silent,,visual; radar,multiple,military-other,USSR Air Defense,1,1,1,unexplained,high,A silent discoid object was observed moving from hovering to speeds two or three times faster than a modern fighter jet.,255_413270_ufo's_and_defense_what_should_we_prepare_for
INC-0564,1991-04-18,day,unknown,,,USA,,,,,tumbled out of control,,,,,Department of War,1,1,1,explained,high,Turbo-machinery decelerated and stopped; thrust imbalance; vehicle tumbled out of control.,dow-uap-d48-report-september-1996
INC-0565,1991-06,month,unknown,,,,,,,,radical pitch-up,,,,,RTI,1,1,1,explained,high,Prospector (Joust) launch failure involving radical pitch-up maneuver.,dow-uap-d48-report-september-1996
INC-0566,1991-08-20,day,unknown,,,,,,,,90-degree right turn,,,,,RTI,1,1,1,explained,high,Red Tigress sounding rocket launch failure involving near 90-degree right turn.,dow-uap-d48-report-september-1996
